STATIONS_ID;date;RS
6263;2025-08-21;57.04
6263;2026-07-15;51.26
6263;2025-07-27;45.52
6263;2025-08-20;30.1
6263;2025-11-24;23.92
6263;2026-02-11;22.54
6263;2025-08-02;18.39
6263;2026-06-19;18.15
6263;2025-07-24;18.13
6263;2025-11-02;17.96
