STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
       5731;19610310;    5;   0.0;   0;   0;   0;eor
       5731;19610311;    5;   0.0;   0;   0;   0;eor
       5731;19610312;    5;   0.0;   0;   0;   0;eor
       5731;19610313;    5;   0.0;   0;   0;   0;eor
       5731;19610314;    5;   0.0;   0;   0;   0;eor
       5731;19610315;    5;   0.0;   0;   0;   0;eor
       5731;19610316;    5;   0.0;   0;   0;   0;eor
       5731;19610317;    5;   0.0;   0;   0;   0;eor
       5731;19610318;    5;   6.4;   1;   0;   0;eor
       5731;19610319;    5;   1.0;   8;   0;   0;eor
       5731;19610320;    5;   0.0;   1;   0;   0;eor
       5731;19610321;    5;   1.6;   8;   0;   0;eor
       5731;19610322;    5;   0.0;   0;   0;   0;eor
       5731;19610323;    5;   0.0;   0;   0;   0;eor
       5731;19610324;    5;   0.0;   0;   0;   0;eor
       5731;19610325;    5;   0.0;   0;   0;   0;eor
       5731;19610326;    5;   0.0;   0;   0;   0;eor
       5731;19610327;    5;   0.0;   0;   0;   0;eor
       5731;19610328;    5;   0.0;   0;   0;   0;eor
       5731;19610329;    5;   0.0;   1;   0;   0;eor
       5731;19610330;    5;  10.0;   1;   0;   0;eor
       5731;19610331;    5;   2.0;   1;   0;   0;eor
       5731;19610401;    5;   2.3;   1;   0;   0;eor
       5731;19610402;    5;   2.4;   1;   0;   0;eor
       5731;19610403;    5;   0.0;   0;   0;   0;eor
       5731;19610404;    5;   0.0;   0;   0;   0;eor
       5731;19610405;    5;   0.0;   0;   0;   0;eor
       5731;19610406;    5;   0.0;   1;   0;   0;eor
       5731;19610407;    5;   0.3;   1;   0;   0;eor
       5731;19610408;    5;   2.6;   1;   0;   0;eor
       5731;19610409;    5;   0.0;   0;   0;   0;eor
       5731;19610410;    5;   7.1;   1;   0;   0;eor
       5731;19610411;    5;   0.0;   0;   0;   0;eor
       5731;19610412;    5;   0.0;   0;   0;   0;eor
       5731;19610413;    5;   0.0;   0;   0;   0;eor
       5731;19610414;    5;   3.6;   1;   0;   0;eor
       5731;19610415;    5;   0.3;   1;   0;   0;eor
       5731;19610416;    5;   2.8;   1;   0;   0;eor
       5731;19610417;    5;   3.4;   1;   0;   0;eor
       5731;19610418;    5;   0.0;   1;   0;   0;eor
       5731;19610419;    5;   0.0;   0;   0;   0;eor
       5731;19610420;    5;   0.0;   1;   0;   0;eor
       5731;19610421;    5;   0.0;   1;   0;   0;eor
       5731;19610422;    5;   1.3;   1;   0;   0;eor
       5731;19610423;    5;  12.1;   1;   0;   0;eor
       5731;19610424;    5;   3.1;   1;   0;   0;eor
       5731;19610425;    5;   3.0;   1;   0;   0;eor
       5731;19610426;    5;   6.3;   1;   0;   0;eor
       5731;19610427;    5;   0.0;   0;   0;   0;eor
       5731;19610428;    5;   6.0;   1;   0;   0;eor
       5731;19610429;    5;   2.0;   1;   0;   0;eor
       5731;19610430;    5;   1.0;   1;   0;   0;eor
       5731;19610501;    5;   1.0;   1;   0;   0;eor
       5731;19610502;    5;   8.2;   1;   0;   0;eor
       5731;19610503;    5;   2.1;   1;   0;   0;eor
       5731;19610504;    5;   0.0;   0;   0;   0;eor
       5731;19610505;    5;   3.3;   1;   0;   0;eor
       5731;19610506;    5;   3.2;   1;   0;   0;eor
       5731;19610507;    5;   0.0;   1;   0;   0;eor
       5731;19610508;    5;   0.0;   0;   0;   0;eor
       5731;19610509;    5;   7.5;   1;   0;   0;eor
       5731;19610510;    5;   0.7;   1;   0;   0;eor
       5731;19610511;    5;   0.0;   0;   0;   0;eor
       5731;19610512;    5;   0.2;   1;   0;   0;eor
       5731;19610513;    5;   0.0;   0;   0;   0;eor
       5731;19610514;    5;   2.1;   1;   0;   0;eor
       5731;19610515;    5;   4.7;   1;   0;   0;eor
       5731;19610516;    5;   0.0;   0;   0;   0;eor
       5731;19610517;    5;   0.0;   0;   0;   0;eor
       5731;19610518;    5;   0.0;   0;   0;   0;eor
       5731;19610519;    5;   0.0;   0;   0;   0;eor
       5731;19610520;    5;   1.2;   1;   0;   0;eor
       5731;19610521;    5;   2.9;   1;   0;   0;eor
       5731;19610522;    5;   0.0;   1;   0;   0;eor
       5731;19610523;    5;   8.1;   1;   0;   0;eor
       5731;19610524;    5;   0.0;   1;   0;   0;eor
       5731;19610525;    5;   2.2;   1;   0;   0;eor
       5731;19610526;    5;   0.0;   0;   0;   0;eor
       5731;19610527;    5;   7.3;   1;   0;   0;eor
       5731;19610528;    5;  18.1;   1;   0;   0;eor
       5731;19610529;    5;   4.6;   1;   0;   0;eor
       5731;19610530;    5;   0.0;   0;   0;   0;eor
       5731;19610531;    5;   0.0;   1;   0;   0;eor
       5731;19610601;    5;   4.6;   1;   0;   0;eor
       5731;19610602;    5;   0.0;   0;   0;   0;eor
       5731;19610603;    5;   0.0;   1;   0;   0;eor
       5731;19610604;    5;   0.0;   1;   0;   0;eor
       5731;19610605;    5;   0.0;   1;   0;   0;eor
       5731;19610606;    5;   1.4;   1;   0;   0;eor
       5731;19610607;    5;   0.2;   1;   0;   0;eor
       5731;19610608;    5;   2.3;   1;   0;   0;eor
       5731;19610609;    5;  15.2;   1;   0;   0;eor
       5731;19610610;    5;   0.0;   0;   0;   0;eor
       5731;19610611;    5;   2.3;   1;   0;   0;eor
       5731;19610612;    5;   2.4;   1;   0;   0;eor
       5731;19610613;    5;  10.8;   1;   0;   0;eor
       5731;19610614;    5;   0.0;   0;   0;   0;eor
       5731;19610615;    5;   0.0;   0;   0;   0;eor
       5731;19610616;    5;   0.0;   0;   0;   0;eor
       5731;19610617;    5;   0.0;   0;   0;   0;eor
       5731;19610618;    5;   0.0;   0;   0;   0;eor
       5731;19610619;    5;   0.0;   0;   0;   0;eor
       5731;19610620;    5;   0.0;   0;   0;   0;eor
       5731;19610621;    5;   0.0;   0;   0;   0;eor
       5731;19610622;    5;   0.3;   1;   0;   0;eor
       5731;19610623;    5;   0.0;   0;   0;   0;eor
       5731;19610624;    5;   0.0;   0;   0;   0;eor
       5731;19610625;    5;   0.0;   1;   0;   0;eor
       5731;19610626;    5;   3.4;   1;   0;   0;eor
       5731;19610627;    5;  12.9;   1;   0;   0;eor
       5731;19610628;    5;   0.0;   0;   0;   0;eor
       5731;19610629;    5;   0.0;   0;   0;   0;eor
       5731;19610630;    5;   0.0;   0;   0;   0;eor
       5731;19610701;    5;   0.0;   0;   0;   0;eor
       5731;19610702;    5;   0.0;   0;   0;   0;eor
       5731;19610703;    5;   0.1;   1;   0;   0;eor
       5731;19610704;    5;   0.0;   1;   0;   0;eor
       5731;19610705;    5;   0.0;   0;   0;   0;eor
       5731;19610706;    5;   0.0;   0;   0;   0;eor
       5731;19610707;    5;   0.0;   0;   0;   0;eor
       5731;19610708;    5;   1.2;   1;   0;   0;eor
       5731;19610709;    5;   0.2;   1;   0;   0;eor
       5731;19610710;    5;   0.0;   0;   0;   0;eor
       5731;19610711;    5;   0.0;   1;   0;   0;eor
       5731;19610712;    5;  25.8;   1;   0;   0;eor
       5731;19610713;    5;  10.6;   1;   0;   0;eor
       5731;19610714;    5;  28.0;   1;   0;   0;eor
       5731;19610715;    5;   5.7;   1;   0;   0;eor
       5731;19610716;    5;   3.8;   1;   0;   0;eor
       5731;19610717;    5;   0.9;   1;   0;   0;eor
       5731;19610718;    5;   2.5;   1;   0;   0;eor
       5731;19610719;    5;   7.1;   1;   0;   0;eor
       5731;19610720;    5;   0.0;   0;   0;   0;eor
       5731;19610721;    5;   0.0;   0;   0;   0;eor
       5731;19610722;    5;   0.0;   0;   0;   0;eor
       5731;19610723;    5;   0.0;   0;   0;   0;eor
       5731;19610724;    5;   0.2;   1;   0;   0;eor
       5731;19610725;    5;   0.0;   0;   0;   0;eor
       5731;19610726;    5;   0.0;   0;   0;   0;eor
       5731;19610727;    5;   0.0;   0;   0;   0;eor
       5731;19610728;    5;  11.9;   1;   0;   0;eor
       5731;19610729;    5;   3.3;   1;   0;   0;eor
       5731;19610730;    5;   0.0;   0;   0;   0;eor
       5731;19610731;    5;   0.0;   0;   0;   0;eor
       5731;19610801;    5;   7.2;   1;   0;   0;eor
       5731;19610802;    5;   3.5;   1;   0;   0;eor
       5731;19610803;    5;   0.0;   0;   0;   0;eor
       5731;19610804;    5;   0.0;   0;   0;   0;eor
       5731;19610805;    5;   0.0;   0;   0;   0;eor
       5731;19610806;    5;   0.0;   0;   0;   0;eor
       5731;19610807;    5;  10.0;   1;   0;   0;eor
       5731;19610808;    5;  18.1;   1;   0;   0;eor
       5731;19610809;    5;   0.7;   1;   0;   0;eor
       5731;19610810;    5;  16.2;   1;   0;   0;eor
       5731;19610811;    5;   3.7;   1;   0;   0;eor
       5731;19610812;    5;  10.0;   1;   0;   0;eor
       5731;19610813;    5;   0.0;   0;   0;   0;eor
       5731;19610814;    5;   0.0;   0;   0;   0;eor
       5731;19610815;    5;   4.1;   1;   0;   0;eor
       5731;19610816;    5;  13.0;   1;   0;   0;eor
       5731;19610817;    5;   2.0;   1;   0;   0;eor
       5731;19610818;    5;   0.0;   0;   0;   0;eor
       5731;19610819;    5;   0.0;   0;   0;   0;eor
       5731;19610820;    5;   0.0;   0;   0;   0;eor
       5731;19610821;    5;   0.0;   0;   0;   0;eor
       5731;19610822;    5;   0.0;   1;   0;   0;eor
       5731;19610823;    5;   0.0;   0;   0;   0;eor
       5731;19610824;    5;   0.0;   0;   0;   0;eor
       5731;19610825;    5;   0.0;   0;   0;   0;eor
       5731;19610826;    5;   0.0;   0;   0;   0;eor
       5731;19610827;    5;   0.0;   0;   0;   0;eor
       5731;19610828;    5;   0.0;   0;   0;   0;eor
       5731;19610829;    5;   0.0;   0;   0;   0;eor
       5731;19610830;    5;   0.0;   0;   0;   0;eor
       5731;19610831;    5;   0.0;   0;   0;   0;eor
       5731;19610901;    5;   0.0;   0;   0;   0;eor
       5731;19610902;    5;   0.0;   0;   0;   0;eor
       5731;19610903;    5;   0.0;   0;   0;   0;eor
       5731;19610904;    5;   2.0;   1;   0;   0;eor
       5731;19610905;    5;   6.3;   1;   0;   0;eor
       5731;19610906;    5;   5.1;   1;   0;   0;eor
       5731;19610907;    5;   0.0;   1;   0;   0;eor
       5731;19610908;    5;   0.0;   0;   0;   0;eor
       5731;19610909;    5;   0.8;   1;   0;   0;eor
       5731;19610910;    5;   0.0;   0;   0;   0;eor
       5731;19610911;    5;   0.0;   0;   0;   0;eor
       5731;19610912;    5;   0.0;   0;   0;   0;eor
       5731;19610913;    5;   4.0;   1;   0;   0;eor
       5731;19610914;    5;   6.7;   1;   0;   0;eor
       5731;19610915;    5;   0.0;   0;   0;   0;eor
       5731;19610916;    5;   0.0;   0;   0;   0;eor
       5731;19610917;    5;   0.0;   0;   0;   0;eor
       5731;19610918;    5;   0.0;   0;   0;   0;eor
       5731;19610919;    5;   0.0;   0;   0;   0;eor
       5731;19610920;    5;   0.0;   0;   0;   0;eor
       5731;19610921;    5;   0.0;   0;   0;   0;eor
       5731;19610922;    5;   0.0;   0;   0;   0;eor
       5731;19610923;    5;   0.0;   0;   0;   0;eor
       5731;19610924;    5;   0.0;   0;   0;   0;eor
       5731;19610925;    5;   0.0;   0;   0;   0;eor
       5731;19610926;    5;   0.0;   0;   0;   0;eor
       5731;19610927;    5;   0.0;   0;   0;   0;eor
       5731;19610928;    5;   0.0;   0;   0;   0;eor
       5731;19610929;    5;   0.0;   1;   0;   0;eor
       5731;19610930;    5;   1.0;   1;   0;   0;eor
       5731;19611001;    5;   2.9;   1;   0;   0;eor
       5731;19611002;    5;   0.0;   0;   0;   0;eor
       5731;19611003;    5;   0.0;   0;   0;   0;eor
       5731;19611004;    5;   0.0;   0;   0;   0;eor
       5731;19611005;    5;   0.0;   0;   0;   0;eor
       5731;19611006;    5;   0.0;   1;   0;   0;eor
       5731;19611007;    5;   6.2;   1;   0;   0;eor
       5731;19611008;    5;   0.0;   0;   0;   0;eor
       5731;19611009;    5;   0.0;   0;   0;   0;eor
       5731;19611010;    5;   0.0;   1;   0;   0;eor
       5731;19611011;    5;   0.0;   1;   0;   0;eor
       5731;19611012;    5;   0.0;   0;   0;   0;eor
       5731;19611013;    5;   0.0;   0;   0;   0;eor
       5731;19611014;    5;   0.0;   0;   0;   0;eor
       5731;19611015;    5;   0.0;   1;   0;   0;eor
       5731;19611016;    5;   0.0;   1;   0;   0;eor
       5731;19611017;    5;  19.3;   1;   0;   0;eor
       5731;19611018;    5;   0.0;   1;   0;   0;eor
       5731;19611019;    5;  10.2;   1;   0;   0;eor
       5731;19611020;    5;   0.0;   0;   0;   0;eor
       5731;19611021;    5;   0.0;   1;   0;   0;eor
       5731;19611022;    5;   0.0;   1;   0;   0;eor
       5731;19611023;    5;   1.0;   1;   0;   0;eor
       5731;19611024;    5;   4.4;   1;   0;   0;eor
       5731;19611025;    5;   9.4;   1;   0;   0;eor
       5731;19611026;    5;   0.0;   0;   0;   0;eor
       5731;19611027;    5;   7.5;   1;   0;   0;eor
       5731;19611028;    5;   2.2;   1;   0;   0;eor
       5731;19611029;    5;   0.0;   0;   0;   0;eor
       5731;19611030;    5;   0.0;   1;   0;   0;eor
       5731;19611031;    5;   0.0;   0;   0;   0;eor
       5731;19611101;    5;   0.0;   0;   0;   0;eor
       5731;19611102;    5;   0.4;   1;   0;   0;eor
       5731;19611103;    5;   4.9;   1;   0;   0;eor
       5731;19611104;    5;   0.0;   7;   0;   0;eor
       5731;19611105;    5;   0.0;   7;   0;   0;eor
       5731;19611106;    5;   0.9;   8;   0;   0;eor
       5731;19611107;    5;   0.2;   1;   0;   0;eor
       5731;19611108;    5;  11.7;   1;   0;   0;eor
       5731;19611109;    5;  10.4;   1;   0;   0;eor
       5731;19611110;    5;   0.7;   1;   0;   0;eor
       5731;19611111;    5;   0.0;   0;   0;   0;eor
       5731;19611112;    5;   2.1;   1;   0;   0;eor
       5731;19611113;    5;   0.0;   0;   0;   0;eor
       5731;19611114;    5;   0.0;   0;   0;   0;eor
       5731;19611115;    5;   0.0;   0;   0;   0;eor
       5731;19611116;    5;   0.0;   0;   0;   0;eor
       5731;19611117;    5;   0.0;   0;   0;   0;eor
       5731;19611118;    5;   0.0;   0;   0;   0;eor
       5731;19611119;    5;   0.0;   0;   0;   0;eor
       5731;19611120;    5;   0.0;   0;   0;   0;eor
       5731;19611121;    5;   0.0;   0;   0;   0;eor
       5731;19611122;    5;   0.0;   0;   0;   0;eor
       5731;19611123;    5;   0.0;   0;   0;   0;eor
       5731;19611124;    5;   0.0;   0;   0;   0;eor
       5731;19611125;    5;   0.3;   1;   0;   0;eor
       5731;19611126;    5;   0.0;   0;   0;   0;eor
       5731;19611127;    5;   1.2;   1;   0;   0;eor
       5731;19611128;    5;   0.0;   0;   0;   0;eor
       5731;19611129;    5;   0.0;   0;   0;   0;eor
       5731;19611130;    5;   2.7;   1;   0;   0;eor
       5731;19611201;    5;  13.3;   1;   0;   0;eor
       5731;19611202;    5;  14.5;   1;   0;   0;eor
       5731;19611203;    5;  21.1;   1;   0;   0;eor
       5731;19611204;    5;   7.8;   1;   0;   0;eor
       5731;19611205;    5;   2.5;   1;   0;   0;eor
       5731;19611206;    5;   0.0;   0;   0;   0;eor
       5731;19611207;    5;   0.0;   0;   0;   0;eor
       5731;19611208;    5;   0.0;   0;   0;   0;eor
       5731;19611209;    5;  11.7;   1;   0;   0;eor
       5731;19611210;    5;  11.7;   1;   0;   0;eor
       5731;19611211;    5;  30.0;   1;   0;   0;eor
       5731;19611212;    5;   1.2;   1;   0;   0;eor
       5731;19611213;    5;   2.8;   1;   0;   0;eor
       5731;19611214;    5;   2.3;   1;   0;   0;eor
       5731;19611215;    5;   0.0;   0;   0;   0;eor
       5731;19611216;    5;   0.0;   0;   0;   0;eor
       5731;19611217;    5;   0.0;   0;   0;   0;eor
       5731;19611218;    5;   0.0;   0;   0;   0;eor
       5731;19611219;    5;   0.0;   0;   0;   0;eor
       5731;19611220;    5;   0.0;   0;   0;   0;eor
       5731;19611221;    5;   0.0;   0;   0;   0;eor
       5731;19611222;    5;   0.0;   0;   0;   0;eor
       5731;19611223;    5;   0.0;   0;   0;   0;eor
       5731;19611224;    5;   0.0;   0;   0;   0;eor
       5731;19611225;    5;   2.8;   7;   0;   0;eor
       5731;19611226;    5;  25.8;   8;   0;   0;eor
       5731;19611227;    5;   0.0;   0;   0;   0;eor
       5731;19611228;    5;   0.0;   0;   0;   0;eor
       5731;19611229;    5;   0.0;   0;   0;   0;eor
       5731;19611230;    5;   0.0;   0;   0;   0;eor
       5731;19611231;    5;   2.4;   1;   0;   0;eor
       5731;19620101;    5;  36.9;   8;   0;   0;eor
       5731;19620102;    5;   0.9;   7;   0;   0;eor
       5731;19620103;    5;   0.2;   1;   0;   0;eor
       5731;19620104;    5;   0.0;   0;   0;   0;eor
       5731;19620105;    5;   0.0;   0;   0;   0;eor
       5731;19620106;    5;   0.0;   0;   0;   0;eor
       5731;19620107;    5;   0.0;   0;   0;   0;eor
       5731;19620108;    5;   0.0;   0;   0;   0;eor
       5731;19620109;    5;   0.0;   0;   0;   0;eor
       5731;19620110;    5;  11.7;   1;   0;   0;eor
       5731;19620111;    5;   7.9;   1;   0;   0;eor
       5731;19620112;    5;  35.4;   1;   0;   0;eor
       5731;19620113;    5;  10.5;   8;   0;   0;eor
       5731;19620114;    5;   0.0;   0;   0;   0;eor
       5731;19620115;    5;   0.0;   1;   0;   0;eor
       5731;19620116;    5;   0.0;   0;   0;   0;eor
       5731;19620117;    5;   0.0;   0;   0;   0;eor
       5731;19620118;    5;   3.7;   1;   0;   0;eor
       5731;19620119;    5;   0.3;   1;   0;   0;eor
       5731;19620120;    5;   0.0;   0;   0;   0;eor
       5731;19620121;    5;   0.0;   0;   0;   0;eor
       5731;19620122;    5;   3.8;   1;   0;   0;eor
       5731;19620123;    5;   0.4;   1;   0;   0;eor
       5731;19620124;    5;   9.7;   1;   0;   0;eor
       5731;19620125;    5;   7.3;   1;   0;   0;eor
       5731;19620126;    5;   0.0;   1;   0;   0;eor
       5731;19620127;    5;   0.8;   1;   0;   0;eor
       5731;19620128;    5;   0.4;   8;   0;   0;eor
       5731;19620129;    5;   0.0;   7;   0;   0;eor
       5731;19620130;    5;   0.0;   7;   0;   0;eor
       5731;19620131;    5;   0.0;   0;   0;   0;eor
       5731;19620201;    5;   3.2;   7;   0;   0;eor
       5731;19620202;    5;   2.0;   7;   0;   0;eor
       5731;19620203;    5;   0.0;   0;   0;   0;eor
       5731;19620204;    5;   2.5;   1;   0;   0;eor
       5731;19620205;    5;   5.2;   1;   0;   0;eor
       5731;19620206;    5;   0.0;   0;   0;   0;eor
       5731;19620207;    5;   7.9;   1;   0;   0;eor
       5731;19620208;    5;   0.0;   0;   0;   0;eor
       5731;19620209;    5;   0.0;   0;   0;   0;eor
       5731;19620210;    5;   0.0;   0;   0;   0;eor
       5731;19620211;    5;   0.0;   0;   0;   0;eor
       5731;19620212;    5;  21.7;   1;   0;   0;eor
       5731;19620213;    5;  15.6;   8;   0;   0;eor
       5731;19620214;    5;   2.1;   7;   0;   0;eor
       5731;19620215;    5;   6.7;   7;   0;   0;eor
       5731;19620216;    5;   4.0;   8;   0;   0;eor
       5731;19620217;    5;   3.6;   8;   0;   0;eor
       5731;19620218;    5;   0.0;   0;   0;   0;eor
       5731;19620219;    5;   0.0;   0;   0;   0;eor
       5731;19620220;    5;   0.0;   0;   0;   0;eor
       5731;19620221;    5;   0.0;   0;   0;   0;eor
       5731;19620222;    5;   0.0;   0;   0;   0;eor
       5731;19620223;    5;   0.0;   0;   0;   0;eor
       5731;19620224;    5;   0.0;   0;   0;   0;eor
       5731;19620225;    5;   0.0;   7;   0;   0;eor
       5731;19620226;    5;   0.0;   0;   0;   0;eor
       5731;19620227;    5;   0.0;   0;   0;   0;eor
       5731;19620228;    5;   5.0;   7;   0;   0;eor
       5731;19620301;    5;   0.4;   7;   0;   0;eor
       5731;19620302;    5;   0.0;   0;   0;   0;eor
       5731;19620303;    5;  26.9;   8;   0;   0;eor
       5731;19620304;    5;  24.8;   1;   0;   0;eor
       5731;19620305;    5;   0.0;   1;   0;   0;eor
       5731;19620306;    5;   1.4;   7;   0;   0;eor
       5731;19620307;    5;   0.0;   0;   0;   0;eor
       5731;19620308;    5;   0.0;   0;   0;   0;eor
       5731;19620309;    5;   0.3;   1;   0;   0;eor
       5731;19620310;    5;   3.7;   1;   0;   0;eor
       5731;19620311;    5;   0.5;   1;   0;   0;eor
       5731;19620312;    5;   0.9;   1;   0;   0;eor
       5731;19620313;    5;   0.4;   7;   0;   0;eor
       5731;19620314;    5;   0.0;   0;   0;   0;eor
       5731;19620315;    5;   0.0;   7;   0;   0;eor
       5731;19620316;    5;   0.0;   0;   0;   0;eor
       5731;19620317;    5;   0.0;   7;   0;   0;eor
       5731;19620318;    5;   0.0;   0;   0;   0;eor
       5731;19620319;    5;   0.0;   0;   0;   0;eor
       5731;19620320;    5;   0.0;   0;   0;   0;eor
       5731;19620321;    5;   0.0;   0;   0;   0;eor
       5731;19620322;    5;   0.0;   0;   0;   0;eor
       5731;19620323;    5;   0.0;   0;   0;   0;eor
       5731;19620324;    5;   0.0;   0;   0;   0;eor
       5731;19620325;    5;   0.0;   0;   0;   0;eor
       5731;19620326;    5;   4.0;   8;   0;   0;eor
       5731;19620327;    5;  10.0;   8;   0;   0;eor
       5731;19620328;    5;   9.4;   1;   0;   0;eor
       5731;19620329;    5;  16.1;   1;   0;   0;eor
       5731;19620330;    5;  36.1;   1;   0;   0;eor
       5731;19620331;    5;   3.3;   1;   0;   0;eor
       5731;19620401;    5;   2.0;   1;   0;   0;eor
       5731;19620402;    5;   0.0;   0;   0;   0;eor
       5731;19620403;    5;   6.8;   1;   0;   0;eor
       5731;19620404;    5;   6.3;   1;   0;   0;eor
       5731;19620405;    5;  16.5;   1;   0;   0;eor
       5731;19620406;    5;   4.2;   1;   0;   0;eor
       5731;19620407;    5;   0.0;   0;   0;   0;eor
       5731;19620408;    5;   2.2;   1;   0;   0;eor
       5731;19620409;    5;   4.3;   1;   0;   0;eor
       5731;19620410;    5;   0.0;   0;   0;   0;eor
       5731;19620411;    5;   0.0;   0;   0;   0;eor
       5731;19620412;    5;   0.0;   1;   0;   0;eor
       5731;19620413;    5;   3.0;   1;   0;   0;eor
       5731;19620414;    5;   4.4;   1;   0;   0;eor
       5731;19620415;    5;   0.0;   1;   0;   0;eor
       5731;19620416;    5;   0.0;   0;   0;   0;eor
       5731;19620417;    5;   0.0;   0;   0;   0;eor
       5731;19620418;    5;   0.0;   0;   0;   0;eor
       5731;19620419;    5;   0.0;   0;   0;   0;eor
       5731;19620420;    5;   0.0;   0;   0;   0;eor
       5731;19620421;    5;   0.0;   0;   0;   0;eor
       5731;19620422;    5;   0.0;   0;   0;   0;eor
       5731;19620423;    5;   0.0;   0;   0;   0;eor
       5731;19620424;    5;   0.0;   0;   0;   0;eor
       5731;19620425;    5;   0.0;   0;   0;   0;eor
       5731;19620426;    5;   0.0;   1;   0;   0;eor
       5731;19620427;    5;   0.0;   0;   0;   0;eor
       5731;19620428;    5;   0.0;   0;   0;   0;eor
       5731;19620429;    5;   0.0;   1;   0;   0;eor
       5731;19620430;    5;   0.0;   0;   0;   0;eor
       5731;19620501;    5;   0.0;   0;   0;   0;eor
       5731;19620502;    5;   0.0;   0;   0;   0;eor
       5731;19620503;    5;   1.0;   1;   0;   0;eor
       5731;19620504;    5;   0.0;   1;   0;   0;eor
       5731;19620505;    5;   1.8;   1;   0;   0;eor
       5731;19620506;    5;   0.7;   1;   0;   0;eor
       5731;19620507;    5;   0.0;   0;   0;   0;eor
       5731;19620508;    5;   0.0;   0;   0;   0;eor
       5731;19620509;    5;   7.0;   1;   0;   0;eor
       5731;19620510;    5;   2.0;   1;   0;   0;eor
       5731;19620511;    5;   1.6;   1;   0;   0;eor
