STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
       5229;19470629;    5;   0.0;   0;   0;-999;eor
       5229;19470630;    5;  10.8;   1;   0;-999;eor
       5229;19470701;    5;   0.1;   1;   0;-999;eor
       5229;19470702;    5;   0.0;   0;   0;-999;eor
       5229;19470703;    5;   0.0;   0;   0;-999;eor
       5229;19470704;    5;  16.6;   1;   0;-999;eor
       5229;19470705;    5;   3.6;   1;   0;-999;eor
       5229;19470706;    5;   0.1;   1;   0;-999;eor
       5229;19470707;    5;   3.3;   1;   0;-999;eor
       5229;19470708;    5;   4.5;   1;   0;-999;eor
       5229;19470709;    5;   1.6;   1;   0;-999;eor
       5229;19470710;    5;   1.2;   1;   0;-999;eor
       5229;19470711;    5;  31.6;   1;   0;-999;eor
       5229;19470712;    5;   6.2;   1;   0;-999;eor
       5229;19470713;    5;   0.0;   0;   0;-999;eor
       5229;19470714;    5;   0.0;   0;   0;-999;eor
       5229;19470715;    5;   0.0;   0;   0;-999;eor
       5229;19470716;    5;   0.0;   0;   0;-999;eor
       5229;19470717;    5;   0.1;   1;   0;-999;eor
       5229;19470718;    5;  37.0;   1;   0;-999;eor
       5229;19470719;    5;   0.3;   1;   0;-999;eor
       5229;19470720;    5;   0.5;   1;   0;-999;eor
       5229;19470721;    5;   0.0;   0;   0;-999;eor
       5229;19470722;    5;   0.0;   0;   0;-999;eor
       5229;19470723;    5;   0.0;   0;   0;-999;eor
       5229;19470724;    5;   0.0;   0;   0;-999;eor
       5229;19470725;    5;   0.0;   0;   0;-999;eor
       5229;19470726;    5;   0.0;   0;   0;-999;eor
       5229;19470727;    5;   0.0;   0;   0;-999;eor
       5229;19470728;    5;   0.0;   0;   0;-999;eor
       5229;19470729;    5;   0.0;   0;   0;-999;eor
       5229;19470730;    5;   0.0;   1;   0;-999;eor
       5229;19470731;    5;   0.0;   0;   0;-999;eor
       5229;19470801;    5;   0.0;   0;   0;-999;eor
       5229;19470802;    5;   0.0;   0;   0;-999;eor
       5229;19470803;    5;   0.0;   1;   0;-999;eor
       5229;19470804;    5;  38.9;   1;   0;-999;eor
       5229;19470805;    5;   7.1;   1;   0;-999;eor
       5229;19470806;    5;   0.0;   1;   0;-999;eor
       5229;19470807;    5;   2.3;   1;   0;-999;eor
       5229;19470808;    5;   0.0;   0;   0;-999;eor
       5229;19470809;    5;   0.0;   0;   0;-999;eor
       5229;19470810;    5;   0.0;   0;   0;-999;eor
       5229;19470811;    5;   0.5;   1;   0;-999;eor
       5229;19470812;    5;   0.0;   0;   0;-999;eor
       5229;19470813;    5;   0.0;   0;   0;-999;eor
       5229;19470814;    5;   0.0;   0;   0;-999;eor
       5229;19470815;    5;   0.0;   0;   0;-999;eor
       5229;19470816;    5;   0.0;   1;   0;-999;eor
       5229;19470817;    5;   0.0;   0;   0;-999;eor
       5229;19470818;    5;   0.0;   0;   0;-999;eor
       5229;19470819;    5;   0.0;   1;   0;-999;eor
       5229;19470820;    5;   0.0;   1;   0;-999;eor
       5229;19470821;    5;  19.0;   1;   0;-999;eor
       5229;19470822;    5;   4.3;   1;   0;-999;eor
       5229;19470823;    5;   0.0;   0;   0;-999;eor
       5229;19470824;    5;   0.0;   0;   0;-999;eor
       5229;19470825;    5;   0.0;   0;   0;-999;eor
       5229;19470826;    5;   0.0;   0;   0;-999;eor
       5229;19470827;    5;   0.0;   0;   0;-999;eor
       5229;19470828;    5;   0.0;   0;   0;-999;eor
       5229;19470829;    5;   0.0;   0;   0;-999;eor
       5229;19470830;    5;   0.0;   0;   0;-999;eor
       5229;19470831;    5;   0.0;   0;   0;-999;eor
       5229;19470901;    5;   0.0;   0;   0;-999;eor
       5229;19470902;    5;   0.0;   0;   0;-999;eor
       5229;19470903;    5;   0.0;   0;   0;-999;eor
       5229;19470904;    5;   0.5;   1;   0;-999;eor
       5229;19470905;    5;   0.0;   0;   0;-999;eor
       5229;19470906;    5;   0.3;   1;   0;-999;eor
       5229;19470907;    5;   0.0;   1;   0;-999;eor
       5229;19470908;    5;   4.3;   1;   0;-999;eor
       5229;19470909;    5;   0.0;   0;   0;-999;eor
       5229;19470910;    5;   0.0;   0;   0;-999;eor
       5229;19470911;    5;   0.0;   0;   0;-999;eor
       5229;19470912;    5;   0.0;   0;   0;-999;eor
       5229;19470913;    5;   0.0;   0;   0;-999;eor
       5229;19470914;    5;   0.0;   0;   0;-999;eor
       5229;19470915;    5;   0.0;   0;   0;-999;eor
       5229;19470916;    5;   0.0;   0;   0;-999;eor
       5229;19470917;    5;   0.0;   0;   0;-999;eor
       5229;19470918;    5;   0.0;   0;   0;-999;eor
       5229;19470919;    5;   0.0;   0;   0;-999;eor
       5229;19470920;    5;   0.0;   0;   0;-999;eor
       5229;19470921;    5;   0.4;   1;   0;-999;eor
       5229;19470922;    5;   0.4;   1;   0;-999;eor
       5229;19470923;    5;  16.7;   1;   0;-999;eor
       5229;19470924;    5;  14.9;   1;   0;-999;eor
       5229;19470925;    5;   0.0;   0;   0;-999;eor
       5229;19470926;    5;   0.5;   1;   0;-999;eor
       5229;19470927;    5;   0.0;   0;   0;-999;eor
       5229;19470928;    5;   0.0;   0;   0;-999;eor
       5229;19470929;    5;   0.8;   1;   0;-999;eor
       5229;19470930;    5;   2.8;   1;   0;-999;eor
       5229;19471001;    5;   0.0;   0;   0;-999;eor
       5229;19471002;    5;   0.0;   0;   0;-999;eor
       5229;19471003;    5;   0.0;   0;   0;-999;eor
       5229;19471004;    5;   0.0;   0;   0;-999;eor
       5229;19471005;    5;   0.0;   0;   0;-999;eor
       5229;19471006;    5;   0.0;   0;   0;-999;eor
       5229;19471007;    5;   0.0;   0;   0;-999;eor
       5229;19471008;    5;   0.0;   0;   0;-999;eor
       5229;19471009;    5;   3.7;   1;   0;-999;eor
       5229;19471010;    5;   4.8;   1;   0;-999;eor
       5229;19471011;    5;   0.0;   0;   0;-999;eor
       5229;19471012;    5;   0.0;   0;   0;-999;eor
       5229;19471013;    5;   0.0;   0;   0;-999;eor
       5229;19471014;    5;   0.0;   0;   0;-999;eor
       5229;19471015;    5;   4.0;   1;   0;-999;eor
       5229;19471016;    5;   0.0;   0;   0;-999;eor
       5229;19471017;    5;   3.1;   1;   0;-999;eor
       5229;19471018;    5;   0.0;   0;   0;-999;eor
       5229;19471019;    5;   0.0;   0;   0;-999;eor
       5229;19471020;    5;   0.0;   0;   0;-999;eor
       5229;19471021;    5;   0.0;   0;   0;-999;eor
       5229;19471022;    5;   2.7;   1;   0;-999;eor
       5229;19471023;    5;   3.9;   1;   0;-999;eor
       5229;19471024;    5;   0.0;   0;   0;-999;eor
       5229;19471025;    5;   0.0;   0;   0;-999;eor
       5229;19471026;    5;   0.0;   0;   0;-999;eor
       5229;19471027;    5;   0.0;   0;   0;-999;eor
       5229;19471028;    5;   0.0;   0;   0;-999;eor
       5229;19471029;    5;   0.0;   0;   0;-999;eor
       5229;19471030;    5;   0.0;   0;   0;-999;eor
       5229;19471031;    5;   1.4;   1;   0;-999;eor
       5229;19471101;    5;   0.0;   0;   0;-999;eor
       5229;19471102;    5;   0.0;   0;   0;-999;eor
       5229;19471103;    5;   0.9;   1;   0;-999;eor
       5229;19471104;    5;   2.0;   1;   0;-999;eor
       5229;19471105;    5;  10.3;   1;   0;-999;eor
       5229;19471106;    5;   0.0;   0;   0;-999;eor
       5229;19471107;    5;   0.0;   0;   0;-999;eor
       5229;19471108;    5;   0.0;   0;   0;-999;eor
       5229;19471109;    5;   2.8;   1;   0;-999;eor
       5229;19471110;    5;  17.8;   1;   0;-999;eor
       5229;19471111;    5;   1.7;   1;   0;-999;eor
       5229;19471112;    5;   0.0;   0;   0;-999;eor
       5229;19471113;    5;   6.6;   1;   0;-999;eor
       5229;19471114;    5;  15.6;   1;   0;-999;eor
       5229;19471115;    5;  37.1;   8;   0;-999;eor
       5229;19471116;    5;   0.0;   0;   0;-999;eor
       5229;19471117;    5;   1.0;   8;   0;-999;eor
       5229;19471118;    5;   8.2;   8;   2;-999;eor
       5229;19471119;    5;   4.4;   1;   0;-999;eor
       5229;19471120;    5;   0.0;   0;   0;-999;eor
       5229;19471121;    5;   0.0;   0;   0;-999;eor
       5229;19471122;    5;   0.6;   1;   0;-999;eor
       5229;19471123;    5;   8.9;   8;   0;-999;eor
       5229;19471124;    5;   0.5;   7;   0;-999;eor
       5229;19471125;    5;   5.6;   7;   0;-999;eor
       5229;19471126;    5;   0.7;   7;   2;-999;eor
       5229;19471127;    5;   2.5;   7;   3;-999;eor
       5229;19471128;    5;   0.0;   0;   5;-999;eor
       5229;19471129;    5;   0.0;   0;   4;-999;eor
       5229;19471130;    5;   0.0;   0;   3;-999;eor
       5229;19471201;    5;   0.0;   0;   2;-999;eor
       5229;19471202;    5;   0.0;   0;   2;-999;eor
       5229;19471203;    5;   1.6;   7;   1;-999;eor
       5229;19471204;    5;   1.1;   7;   3;-999;eor
       5229;19471205;    5;   0.6;   7;   4;-999;eor
       5229;19471206;    5;   0.1;   7;   4;-999;eor
       5229;19471207;    5;   8.2;   8;   4;-999;eor
       5229;19471208;    5;   1.7;   8;   3;-999;eor
       5229;19471209;    5;   0.0;   0;   2;-999;eor
       5229;19471210;    5;   0.0;   0;   2;-999;eor
       5229;19471211;    5;   0.0;   0;   2;-999;eor
       5229;19471212;    5;   2.1;   7;   2;-999;eor
       5229;19471213;    5;   0.7;   7;   2;-999;eor
       5229;19471214;    5;   0.6;   7;   1;-999;eor
       5229;19471215;    5;   5.8;   7;   1;-999;eor
       5229;19471216;    5;   0.8;   7;   8;-999;eor
       5229;19471217;    5;   3.7;   7;   9;-999;eor
       5229;19471218;    5;   0.5;   7;  12;-999;eor
       5229;19471219;    5;   1.3;   7;  13;-999;eor
       5229;19471220;    5;   0.6;   7;  14;-999;eor
       5229;19471221;    5;   2.0;   8;  14;-999;eor
       5229;19471222;    5;   2.7;   1;  11;-999;eor
       5229;19471223;    5;   3.3;   1;   5;-999;eor
       5229;19471224;    5;   0.0;   0;   3;-999;eor
       5229;19471225;    5;   5.2;   1;   1;-999;eor
       5229;19471226;    5;  18.0;   8;   0;-999;eor
       5229;19471227;    5;  19.9;   1;  14;-999;eor
       5229;19471228;    5;  47.6;   1;   0;-999;eor
       5229;19471229;    5;  15.0;   8;   0;-999;eor
       5229;19471230;    5;   2.4;   7;   3;-999;eor
       5229;19471231;    5;   1.2;   7;   7;-999;eor
       5229;19480101;    5;   8.7;   8;   8;-999;eor
       5229;19480102;    5;   6.5;   1;   5;-999;eor
       5229;19480103;    5;   3.4;   1;   0;-999;eor
       5229;19480104;    5;   0.0;   0;   0;-999;eor
       5229;19480105;    5;   1.3;   1;   0;-999;eor
       5229;19480106;    5;   6.5;   1;   0;-999;eor
       5229;19480107;    5;   4.9;   1;   0;-999;eor
       5229;19480108;    5;   9.0;   8;   0;-999;eor
       5229;19480109;    5;   0.1;   1;   8;-999;eor
       5229;19480110;    5;   0.0;   0;   4;-999;eor
       5229;19480111;    5;   0.4;   1;   0;-999;eor
       5229;19480112;    5;   5.2;   1;   0;-999;eor
       5229;19480113;    5;   0.8;   1;   0;-999;eor
       5229;19480114;    5;  24.6;   8;   0;-999;eor
       5229;19480115;    5;  11.5;   7;   2;-999;eor
       5229;19480116;    5;   0.2;   7;   9;-999;eor
       5229;19480117;    5;   0.0;   0;   8;-999;eor
       5229;19480118;    5;   3.0;   8;   8;-999;eor
       5229;19480119;    5;   0.3;   7;   8;-999;eor
       5229;19480120;    5;   0.0;   0;   6;-999;eor
       5229;19480121;    5;   0.1;   7;   6;-999;eor
       5229;19480122;    5;   1.7;   7;   6;-999;eor
       5229;19480123;    5;   7.3;   8;   5;-999;eor
       5229;19480124;    5;   3.2;   1;   4;-999;eor
       5229;19480125;    5;   0.0;   0;   3;-999;eor
       5229;19480126;    5;   2.0;   1;   3;-999;eor
       5229;19480127;    5;   3.2;   1;   2;-999;eor
       5229;19480128;    5;   4.3;   1;   0;-999;eor
       5229;19480129;    5;   0.7;   1;   0;-999;eor
       5229;19480130;    5;   4.8;   1;   0;-999;eor
       5229;19480131;    5;  20.5;   1;   0;-999;eor
       5229;19480201;    5;   3.2;   1;   0;-999;eor
       5229;19480202;    5;   1.5;   1;   0;-999;eor
       5229;19480203;    5;  26.5;   1;   0;-999;eor
       5229;19480204;    5;   0.4;   7;   0;-999;eor
       5229;19480205;    5;   0.0;   0;   0;-999;eor
       5229;19480206;    5;   5.2;   8;   0;-999;eor
       5229;19480207;    5;   8.6;   8;   0;-999;eor
       5229;19480208;    5;   2.2;   1;   0;-999;eor
       5229;19480209;    5;   0.1;   1;   0;-999;eor
       5229;19480210;    5;   3.7;   1;   0;-999;eor
       5229;19480211;    5;   3.1;   1;   0;-999;eor
       5229;19480212;    5;   2.9;   1;   0;-999;eor
       5229;19480213;    5;   0.2;   1;   0;-999;eor
       5229;19480214;    5;   0.3;   1;   0;-999;eor
       5229;19480215;    5;   2.4;   8;   0;-999;eor
       5229;19480216;    5;   0.9;   7;   0;-999;eor
       5229;19480217;    5;   0.7;   7;   0;-999;eor
       5229;19480218;    5;   0.1;   7;   1;-999;eor
       5229;19480219;    5;   0.8;   7;   1;-999;eor
       5229;19480220;    5;   0.0;   0;   1;-999;eor
       5229;19480221;    5;   0.0;   7;   1;-999;eor
       5229;19480222;    5;   2.2;   7;   1;-999;eor
       5229;19480223;    5;   0.5;   7;   3;-999;eor
       5229;19480224;    5;   0.0;   0;   3;-999;eor
       5229;19480225;    5;   0.0;   0;   3;-999;eor
       5229;19480226;    5;   0.0;   0;   3;-999;eor
       5229;19480227;    5;   0.0;   0;   2;-999;eor
       5229;19480228;    5;   0.0;   0;   1;-999;eor
       5229;19480229;    5;   0.0;   0;   0;-999;eor
       5229;19480301;    5;   0.0;   0;   0;-999;eor
       5229;19480302;    5;   0.0;   0;   0;-999;eor
       5229;19480303;    5;   0.0;   0;   0;-999;eor
       5229;19480304;    5;   0.0;   0;   0;-999;eor
       5229;19480305;    5;   0.0;   0;   0;-999;eor
       5229;19480306;    5;   0.0;   0;   0;-999;eor
       5229;19480307;    5;   0.0;   0;   0;-999;eor
       5229;19480308;    5;   0.5;   1;   0;-999;eor
       5229;19480309;    5;   0.0;   0;   0;-999;eor
       5229;19480310;    5;   0.0;   0;   0;-999;eor
       5229;19480311;    5;   0.0;   0;   0;-999;eor
       5229;19480312;    5;   0.0;   0;   0;-999;eor
       5229;19480313;    5;   0.0;   0;   0;-999;eor
       5229;19480314;    5;   0.0;   0;   0;-999;eor
       5229;19480315;    5;   0.3;   1;   0;-999;eor
       5229;19480316;    5;  15.5;   1;   0;-999;eor
       5229;19480317;    5;  11.3;   1;   0;-999;eor
       5229;19480318;    5;   7.4;   8;   0;-999;eor
       5229;19480319;    5;   0.0;   0;   0;-999;eor
       5229;19480320;    5;   0.0;   0;   0;-999;eor
       5229;19480321;    5;   0.0;   0;   0;-999;eor
       5229;19480322;    5;   0.0;   0;   0;-999;eor
       5229;19480323;    5;   0.0;   0;   0;-999;eor
       5229;19480324;    5;   0.0;   0;   0;-999;eor
       5229;19480325;    5;   0.0;   0;   0;-999;eor
       5229;19480326;    5;   0.0;   0;   0;-999;eor
       5229;19480327;    5;   0.0;   0;   0;-999;eor
       5229;19480328;    5;   0.0;   0;   0;-999;eor
       5229;19480329;    5;   0.0;   0;   0;-999;eor
       5229;19480330;    5;   0.0;   0;   0;-999;eor
       5229;19480331;    5;   1.4;   1;   0;-999;eor
       5229;19480401;    5;  11.2;   8;   0;-999;eor
       5229;19480402;    5;   0.3;   1;   0;-999;eor
       5229;19480403;    5;   5.1;   1;   0;-999;eor
       5229;19480404;    5;   1.1;   1;   0;-999;eor
       5229;19480405;    5;   3.9;   8;   0;-999;eor
       5229;19480406;    5;   0.8;   7;   0;-999;eor
       5229;19480407;    5;   0.0;   0;   0;-999;eor
       5229;19480408;    5;   3.1;   8;   0;-999;eor
       5229;19480409;    5;   2.4;   8;   0;-999;eor
       5229;19480410;    5;   0.2;   1;   0;-999;eor
       5229;19480411;    5;   0.0;   0;   0;-999;eor
       5229;19480412;    5;   0.0;   0;   0;-999;eor
       5229;19480413;    5;   0.0;   0;   0;-999;eor
       5229;19480414;    5;   0.0;   0;   0;-999;eor
       5229;19480415;    5;   0.0;   0;   0;-999;eor
       5229;19480416;    5;   0.0;   0;   0;-999;eor
       5229;19480417;    5;   0.0;   0;   0;-999;eor
       5229;19480418;    5;   0.0;   0;   0;-999;eor
       5229;19480419;    5;   2.6;   1;   0;-999;eor
       5229;19480420;    5;   0.0;   0;   0;-999;eor
       5229;19480421;    5;   0.0;   0;   0;-999;eor
       5229;19480422;    5;   0.0;   0;   0;-999;eor
       5229;19480423;    5;   4.9;   1;   0;-999;eor
       5229;19480424;    5;  10.8;   1;   0;-999;eor
       5229;19480425;    5;   0.0;   0;   0;-999;eor
       5229;19480426;    5;   0.0;   0;   0;-999;eor
       5229;19480427;    5;   0.0;   0;   0;-999;eor
       5229;19480428;    5;   0.0;   0;   0;-999;eor
       5229;19480429;    5;   9.2;   1;   0;-999;eor
       5229;19480430;    5;   3.6;   1;   0;-999;eor
       5229;19480501;    5;   0.9;   1;   0;-999;eor
       5229;19480502;    5;   0.0;   0;   0;-999;eor
       5229;19480503;    5;   7.4;   1;   0;-999;eor
       5229;19480504;    5;   0.0;   0;   0;-999;eor
       5229;19480505;    5;   0.0;   0;   0;-999;eor
       5229;19480506;    5;   3.9;   1;   0;-999;eor
       5229;19480507;    5;   0.0;   0;   0;-999;eor
       5229;19480508;    5;   0.0;   0;   0;-999;eor
       5229;19480509;    5;   0.0;   0;   0;-999;eor
       5229;19480510;    5;   0.0;   0;   0;-999;eor
